domain,homepage_url,homepage_title,og_site_name,og_title,schema_org_name,wikidata_label,wikidata_qid,wikidata_official_site,enriched_company_name,source,status,notes
futuremvp.org,https://www.futuremvp.org/,"Home | FUTURE MVP, INC.| Sports Safety Nonprofit",FUTUREMVP,"Home | FUTURE MVP, INC.| Sports Safety Nonprofit",,,,,FUTUREMVP,og_site_name,ok,
futurome.com,https://www.futurome.com/,Ethos,,Ethos,,,,,Ethos,og_title,ok,
fuzzybot.com,https://www.fuzzybot.com/,Fuzzy Bot,,Fuzzy Bot,,,,,Fuzzy Bot,og_title,ok,
fuzzrock.com,https://www.fuzzrock.com/,FuzzRock Projects,FuzzRock Projects,FuzzRock Projects,,,,,FuzzRock Projects,og_site_name,ok,
fvbenergy.com,https://fvbenergy.com/,Home - FVB Energy,FVB Energy,Home - FVB Energy,,,,,FVB Energy,og_site_name,ok,
fxp.com,https://fxp.com/,FXP - Founders Exponential Venture Studio,,FXP - Founders Exponential Venture Studio,,,,,FXP - Founders Exponential Venture Studio,og_title,ok,
g.com,,,,,,,,,,,no_data,
fynn.io,https://www.fynn.io/,Meet Fynn.io: The Caregiver's Companion | Fynn,,Meet Fynn.io: The Caregiver's Companion | Fynn,,,,,Meet Fynn.io: The Caregiver's Companion | Fynn,og_title,ok,
fwfg.com,https://fwfg.com/,Find What Feels Good,Find What Feels Good,Find What Feels Good,,,,,Find What Feels Good,og_site_name,ok,
fwdtalent.com,https://www.forwardtheagency.com/,"Forward The Agency  - Model agency in Atlanta, GA",Forward The Agency,Forward The Agency,,,,,Forward The Agency,og_site_name,ok,
g2.com,,,,,,,,,,,no_data,
ucla.edu,https://www.ucla.edu:443/,A World Leader in Education and Research Excellence | UCLA,,,,,,,A World Leader in Education and Research Excellence,homepage_title,ok,
g2llc.com,https://g2risksolutions.com:443/,G2RS Integrated Risk Management Solutions,G2 Risk Solutions,G2RS Integrated Risk Management Solutions,,,,,G2 Risk Solutions,og_site_name,ok,
g2scientific.com,,,,,,,,,,,no_data,
g2risksolutions.com,https://g2risksolutions.com/,G2RS Integrated Risk Management Solutions,G2 Risk Solutions,G2RS Integrated Risk Management Solutions,,,,,G2 Risk Solutions,og_site_name,ok,
fuseattorneys.com,https://fuseattorneys.com/,,,,,,,,,,ok,
gabrielpinto.io,https://www.gabrielpinto.io/,Gabriel Pinto,Gabriel Pinto,Gabriel Pinto,,,,,Gabriel Pinto,og_site_name,ok,
gacapital.com,https://gacapital.com/,Global Asset Capital - Global Asset Capital,Global Asset Capital,Global Asset Capital - Global Asset Capital,,,,,Global Asset Capital,og_site_name,ok,
gafunds.com,,,,,,,,,,,no_data,
gaetanirealestate.com,https://www.gaetanirealestate.com/,San Francisco Property Management - Gaetani Real Estate,,San Francisco Property Management - Gaetani Real Estate,,,,,San Francisco Property Management - Gaetani Real Estate,og_title,ok,
gak.com,https://gak.com/,Welcome to gak.com,,,,,,,Welcome to gak.com,homepage_title,ok,
gainfulconsulting.com,https://www.gainfulconsulting.com/,Gainful Consulting,Gainful Consulting,Gainful Consulting,,,,,Gainful Consulting,og_site_name,ok,
gainsystems.com,https://gainsystems.com/,GAINSystems | Real Results. Right Now.,GAINSystems,GAINSystems | Real Results. Right Now.,,,,,GAINSystems,og_site_name,ok,
fusionpkg.com,https://fusionpkg.com/,FusionPKG – The Future of Sustainable Beauty,,,,,,,FusionPKG,homepage_title,ok,
gaccphiladelphia.com,https://gaccphiladelphia.com/us,German American Chambers of Commerce,,,,,,,German American Chambers of Commerce,homepage_title,ok,
galeforcecm.com,https://galeforcecm.com/,galeforcecm.com,Galeforce,Galeforce,,,,,Galeforce,og_site_name,ok,
fusioniq.io,https://fusioniq.io/,FusionIQ | Wealth Management Technology,FusionIQ,FusionIQ | Wealth Management Technology,,,,,FusionIQ,og_site_name,ok,
gallaghermohan.com,https://gallaghermohan.com/,"Gallagher & Mohan: Real Estate KPO Services | Real Estate Financial Outsourcing, Accounting Services Outsourcing",,,,,,,Gallagher & Mohan: Real Estate KPO Services,homepage_title,ok,
gallagherdesign.com,https://gallagherdesign.com/,Home Page - G&A - G&A,G&A,Home Page - G&A,,,,,G&A,og_site_name,ok,
gallowayus.com,https://gallowayus.com/,"Galloway & Company | Civil Engineering, Architecture, Surveying","Galloway Architecture, Engineering & Survey",Home,,,,,"Galloway Architecture, Engineering & Survey",og_site_name,ok,
gamenightsent.com,https://gamenightsent.com/,Game Nights Entertainment,,,,,,,Game Nights Entertainment,homepage_title,ok,
ganti.com,,,,,,,,,,,no_data,
garagecoholdings.com,https://garagecoholdings.com/,GarageCo | Driving Growth for Garage Door Businesses,GarageCo Holdings,GarageCo | Driving Growth for Garage Door Businesses,,,,,GarageCo Holdings,og_site_name,ok,
galileocpa.com,,,,,,,,,,,no_data,
gappify.com,https://www.gappify.com/,Accrual Accounting & Automation Software | Gappify,Gappify,Accrual Accounting & Automation Software | Gappify,,,,,Gappify,og_site_name,ok,
gardamanagement.com,https://gardamanagement.com/,Garda Investments,,,,,,,Garda Investments,homepage_title,ok,
futureelectronics.com,,,,,,,,,,,no_data,
gardenfg.com,https://gardenfg.com/,,,,,,,,,,ok,
garnettarchitect.com,,,,,,,,,,,no_data,
garnettstation.com,https://garnettstation.com/,Garnett Station Partners,Garnett Station Partners,Garnett Station Partners,,,,,Garnett Station Partners,og_site_name,ok,
garnerdevelopment.com,https://www.garnerdevelopment.com/,About - Garner Development,Garner Development,About - Garner Development,,,,,Garner Development,og_site_name,ok,
garzonacreative.com,,,,,,,,,,,no_data,
gate6.com,https://www.gate6.com/,Gate6 - Digital Development Agency | Killer Ideas. Brilliant Execution.,Gate6 - Digital Development Agency - Killer Ideas. Brilliant Execution.,Gate6 - Digital Development Agency,Gate6 ,,,,Gate6 ,schema_org_name,ok,
gateway-america.com,https://gateway-america.com/,Gateway America - Electronic Parts Distribution,,Gateway America - Electronic Parts Distribution,,,,,Gateway America - Electronic Parts Distribution,og_title,ok,
gatlinsystems.com,https://gatlinsystems.com/,About | Gatlin Systems LLC,,,,,,,About,homepage_title,ok,
gator.works,https://www.gator.works/,Gator - Scheduled delivery for your Slack messages,,Gator - Scheduled delivery for your Slack messages,,,,,Gator - Scheduled delivery for your Slack messages,og_title,ok,
gbkcollective.com,https://www.gbkcollective.com/,GBK Collective,GBK Collective,GBK Collective,,,,,GBK Collective,og_site_name,ok,
gbq.com,https://gbq.com/,"GBQ | Ohio Accounting, Tax Consulting, and Auditing Firm",,,,,,,GBQ,homepage_title,ok,
garnettarchitects.com,https://garnettarchitects.com/,Garnett Architects | Garnett Architects,Garnett Architects,Garnett Architects,,,,,Garnett Architects,og_site_name,ok,
gciserv.net,http://gorvelle.com,Gorvelle,,,,,,,Gorvelle,homepage_title,ok,
gaylebickham.com,,,,,,,,,,,no_data,
gcmenterprise.com,https://gcmenterprise.com/,,,,,,,,,,ok,
galestrategies.com,https://www.galestrategies.com/,Gale Strategies - Public Relations and Marketing Agency,Gale Strategies,Gale Strategies - Public Relations and Marketing Agency,,,,,Gale Strategies,og_site_name,ok,
gamil.com,https://gamil.com/,"Gamil | Gamil finds positive stories and amplifies that positive energy through sharing. Gamil is not Gmail, but Gmail users are welcome!",Gamil,Gamil,,,,,Gamil,og_site_name,ok,
gcomfort.com,https://www.gcomfort.com/,Home - George Comfort and Sons,George Comfort and Sons,Home - George Comfort and Sons,,,,,George Comfort and Sons,og_site_name,ok,
gdcapitalgroup.com,https://gdcapitalgroup.com/,GD CAPITAL GROUP,GD CAPITAL GROUP,GD Capital Group Homepage,,,,,GD CAPITAL GROUP,og_site_name,ok,
gardinerusa.com,,,,,,,,,,,no_data,
garciaphan.com,https://garciaphan.com/,Garcia And Phan,,,,,,,Garcia And Phan,homepage_title,ok,
gdw-law.com,https://www.gdw-law.com/,Home - GDW LAW,GDW LAW,Home - GDW LAW,,,,,GDW LAW,og_site_name,ok,
ge-projects.com,https://www.ge-projects.com/,GE Projects,GE Projects,GE Projects,,,,,GE Projects,og_site_name,ok,
gem.coach,https://www.gem.coach/,GEM Coaching Network | Career Growth & Support in the United States,GEM Coaching Network,GEM Coaching Network | Career Growth & Support in the United States,GEM | Gennex Management LLC,,,,GEM | Gennex Management LLC,schema_org_name,ok,
gelteq.com,https://www.gelteq.com/,Gelteq | A Breakthrough Ingestible Gel Delivery System,,Gelteq | A Breakthrough Ingestible Gel Delivery System,,,,,Gelteq | A Breakthrough Ingestible Gel Delivery System,og_title,ok,
gembah.com,https://gembah.com/,Gembah - Global Product Development & Manufacturing Solutions,Gembah,Gembah,,,,,Gembah,og_site_name,ok,
gemateg.com,https://www.gemateg.com/,Accelerating AI Infrastructure | GemaTEG,,Accelerating AI Infrastructure | GemaTEG,,,,,Accelerating AI Infrastructure | GemaTEG,og_title,ok,
gempeo.com,https://www.gempeo.com/,Work Comp | Gulfcoast Employment Matters | United States,Gulfcoast Employment,Work Comp | Gulfcoast Employment Matters | United States,,,,,Gulfcoast Employment,og_site_name,ok,
gen4dental.com,https://gen4dental.com/,,,,,,,,,,ok,
gemspring.com,https://www.gemspring.com/,Gemspring Capital,Gemspring Capital,Gemspring Capital,,,,,Gemspring Capital,og_site_name,ok,
gener8tor.com,https://www.gener8tor.com/,gener8tor,gener8tor,gener8tor,,,,,gener8tor,og_site_name,ok,
generalcatalyst.com,https://www.generalcatalyst.com/,General Catalyst,,General Catalyst,General Catalyst,,,,General Catalyst,schema_org_name,ok,
genedx.com,https://www.genedx.com/,Discover More with GeneDx - Experts in Genome & Exome Testing,GeneDx®,Discover More with GeneDx - Experts in Genome & Exome Testing,,,,,GeneDx®,og_site_name,ok,
gemcorp.net,https://gemcorpcapital.com/,Gemcorp Capital - Home,,,,,,,Gemcorp Capital,homepage_title,ok,
gabgalhomes.com,,,,,,,,,,,no_data,
generationcitizen.org,https://www.generationcitizen.org/,Real-World Democracy Education,Generation Citizen,Real-World Democracy Education,,,,,Generation Citizen,og_site_name,ok,
generalexposition.com,https://www.generalexposition.com/,General Exposition Services Tradeshow Management,,,,,,,General Exposition Services Tradeshow Management,homepage_title,ok,
genesys.com,https://www.genesys.com/,AI-Powered CX | Genesys Cloud,Genesys,AI-Powered CX | Genesys Cloud,,,,,Genesys,og_site_name,ok,
genesysgeo.com,https://www.genesysgeo.com/,Genesys Geothermal,,Genesys Geothermal,,,,,Genesys Geothermal,og_title,ok,
geniant.com,https://geniant.com/,Home — geniant,,geniant,,,,,geniant,og_title,ok,
gbwmi.org,,,,,,,,,,,no_data,
geniusbet.ai,https://geniusbet.ai/,Machina Sports | Intelligent AI Agents for Sports,Machina Sports,Machina Sports,,,,,Machina Sports,og_site_name,ok,
gennarolaw.com,https://www.gennarolaw.com/,Thomas Gennaro Law,Thomas Gennaro Law,Thomas Gennaro Law,,,,,Thomas Gennaro Law,og_site_name,ok,
genescosports.com,https://genescosports.com/,genescosports.com,,,,,,,genescosports.com,homepage_title,ok,
genovaburns.com,https://www.genovaburns.com/,Genova Burns LLC,,|,Genova Burns,,,,Genova Burns,schema_org_name,ok,
gentrace.ai,https://gentrace.ai/,"Gentrace - trace, evaluate, and analyze errors for AI agents",,"Gentrace - trace, evaluate, and analyze errors for AI agents",,,,,"Gentrace - trace, evaluate, and analyze errors for AI agents",og_title,ok,
genxdt.com,https://genxdt.com/,"Home | GENx Design & Technology BIM Services for Architects, Engineers & Construction Professionals",GENx Design & Technology,"Home | GENx Design & Technology BIM Services for Architects, Engineers & Construction Professionals",,,,,GENx Design & Technology,og_site_name,ok,
genphoenix.com,https://genphoenix.com/,Generation Phoenix,Generation Phoenix,Generation Phoenix,,,,,Generation Phoenix,og_site_name,ok,
genoss.com,https://genoss.com/,제노스,제노스,제노스,제노스,,,,제노스,schema_org_name,ok,
geocentric.com,https://geocentric.com/,Geocentric - Web Software and Interactive Services for Districts,Geocentric.com,Geocentric - Web Software and Interactive Services for Districts,,,,,Geocentric.com,og_site_name,ok,
gdusa.com,https://gdusa.com/,Graphic Design News (GDUSA),"Graphic Design USA • The nation’s most popular news source for graphic design business, ideas, and opportunities.",Graphic Design USA (GDUSA),,,,,"Graphic Design USA • The nation’s most popular news source for graphic design business, ideas, and opportunities.",og_site_name,ok,
georgetown.edu,https://www.georgetown.edu/,Georgetown University in Washington DC,Georgetown University,Georgetown University in Washington DC,,,,,Georgetown University,og_site_name,ok,
georgia-estatelaw.com,https://georgia-estatelaw.com/,Top Estate Planning Attorney Atlanta | The Law Office of Paul Black,The Law Office of Paul Black,Top Estate Planning Attorney Atlanta | The Law Office of Paul Black,,,,,The Law Office of Paul Black,og_site_name,ok,
georgiabev.org,https://georgiabev.org/,Georgia Beverage Association | More Choices | Less Sugar | Always Recyclable,,,,,,,Georgia Beverage Association,homepage_title,ok,
geokiln.com,https://geokiln.com/,Geokiln - Unlock the Future,,,,,,,Geokiln,homepage_title,ok,
cio,,,,,,,,,,,no_data,
georgiacore.org,,,,,,,,,,,no_data,
gelato.com,https://www.gelato.com/,Global Print On Demand Platform | Gelato,Gelato,Global Print On Demand Platform | Gelato,Gelato,,,,Gelato,schema_org_name,ok,
german-entrepreneurship.com,https://www.start2.group/,Start2 Group,,Start2 Group,,,,,Start2 Group,og_title,ok,
get-cameras.com,https://va-imaging.com,"VA Imaging | Specialist in Machine Vision Cameras, Lenses & Lighting",,,VA Imaging,,,,VA Imaging,schema_org_name,ok,
getattribute.com,https://getattribute.com/,Attribute,,,,,,,Attribute,homepage_title,ok,
getbeamer.com,https://www.getbeamer.com/,Customer Communication Platform for Product Releases | Beamer,,The best way to get users updated and engaged,,,,,The best way to get users updated and engaged,og_title,ok,
genesistrading.com,https://genesistrading.com/,Genesis - Institutional Access. Global Scale.,,Genesis - Institutional Access. Global Scale.,,,,,Genesis - Institutional Access. Global Scale.,og_title,ok,
getbenepass.com,https://www.getbenepass.com/,Benepass | The future of work is flexibility,,Benepass | The future of work is flexibility,Benepass,,,,Benepass,schema_org_name,ok,
geniausa.com,https://geniausa.com/,Génia USA Inc.,Génia USA Inc.,Génia USA Inc.,,,,,Génia USA Inc.,og_site_name,ok,
getbevvi.com,https://www.getbevvi.com/,Bevvi makes purchasing of alcohol seamless,,,,,,,Bevvi makes purchasing of alcohol seamless,homepage_title,ok,
getbonzo.com,https://getbonzo.com/,Bonzo - Conversation Software,,,,,,,Bonzo,homepage_title,ok,
getboro.com,,,,,,,,,,,no_data,
getcarefull.com,https://getcarefull.com/,Carefull | The financial safety service,,Carefull | The financial safety service,,,,,Carefull | The financial safety service,og_title,ok,
getcamber.com,https://cambercharging.com/,Camber | Dependable EV Charging Solutions for Fleets,Camber Charging | Reliable EV Fleets,Camber | Dependable EV Charging Solutions for Fleets,,,,,Camber Charging | Reliable EV Fleets,og_site_name,ok,
getcastle.com,https://www.getcastle.com/,Castle,,Castle,,,,,Castle,og_title,ok,
getcenter.com,https://getcenter.com/,Center® | Real-Time Expense Management,Center®,Center® | Real-Time Expense Management,,,,,Center®,og_site_name,ok,
getcleva.com,https://getcleva.com/,Cleva | USD banking without borders,Cleva,Cleva | USD banking without borders,,,,,Cleva,og_site_name,ok,
geoquant.com,https://geoquant.com/,GeoQuant,,,,,,,GeoQuant,homepage_title,ok,
getconduit.com,https://getconduit.com/,"HVAC Load Calculation, Design & Sales Software
        
            
            
                Conduit Tech",,,Conduit Tech,,,,Conduit Tech,schema_org_name,ok,
getcrspy.com,https://www.getcrspy.com/,GetCrspy,,GetCrspy,,,,,GetCrspy,og_title,ok,
getdas.com,https://getdas.com/,Custom Promotional Products | Dynamic Advertising Solutions,DAS: Custom Branded Promotional Products,Custom Promotional Products | Dynamic Advertising Solutions,,,,,DAS: Custom Branded Promotional Products,og_site_name,ok,
get-automated.io,,,,,,,,,,,no_data,
getclearpoint.com,https://getclearpoint.com/,Alternative Funding Solutions for Employee Benefits | ClearPoint Health,ClearPoint Health,Alternative Funding Solutions for Employee Benefits | ClearPoint Health,,,,,ClearPoint Health,og_site_name,ok,
getflex.com,https://getflex.com/,Home - Flex | Pay Rent On Your Own Schedule,Flex | Pay Rent On Your Own Schedule,Home - Flex | Pay Rent On Your Own Schedule,,,,,Flex | Pay Rent On Your Own Schedule,og_site_name,ok,
getdwell.com,https://getdwell.com/,"Get Dwell — Home repair, improvement and maintenance","Get Dwell — Home repair, improvement and maintenance","Get Dwell — Home repair, improvement and maintenance",Get Dwell,,,,Get Dwell,schema_org_name,ok,
get-gts.com,https://gtech.support/,"gTech.SUPPORT - Managed Services, IT Service",gTech Support,gTech Support,,,,,gTech Support,og_site_name,ok,
